ft0,st0,e0
-127.60000000000001,480.35151250457346,352.75151250457344
-127.60000000000001,480.35151250457346,352.75151250457344
-127.60000000000001,480.35151250457346,352.75151250457344
-127.60000000000001,480.35151250457346,352.75151250457344
-127.60000000000001,480.35151250457346,352.75151250457344
-136.39999999999998,446.6677576869803,310.2677576869803
-136.39999999999998,446.6677576869803,310.2677576869803
-136.39999999999998,446.6677576869803,310.2677576869803
-136.39999999999998,446.6677576869803,310.2677576869803
-136.39999999999998,446.6677576869803,310.2677576869803
-136.39999999999998,446.6677576869803,310.2677576869803
-136.39999999999998,446.6677576869803,310.2677576869803
-136.39999999999998,446.6677576869803,310.2677576869803
-136.39999999999998,446.6677576869803,310.2677576869803
-136.39999999999998,446.6677576869803,310.2677576869803
-136.39999999999998,446.6677576869803,310.2677576869803
-136.39999999999998,446.6677576869803,310.2677576869803
-136.39999999999998,446.6677576869803,310.2677576869803
-136.39999999999998,446.6677576869803,310.2677576869803
-136.4,448.28187873036745,311.8818787303675
-136.4,448.28187873036745,311.8818787303675
-136.4,448.28187873036745,311.8818787303675
-136.4,448.28187873036745,311.8818787303675
-136.4,448.28187873036745,311.8818787303675
-136.4,448.28187873036745,311.8818787303675
-136.4,448.28187873036745,311.8818787303675
-136.4,448.28187873036745,311.8818787303675
-136.4,448.28187873036745,311.8818787303675
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
-138.0,426.9751376700035,288.9751376700035
