ft0,st0,e0
-160.8,112.1023971618985,-48.69760283810152
-160.8,112.1023971618985,-48.69760283810152
-160.8,112.1023971618985,-48.69760283810152
-160.8,112.1023971618985,-48.69760283810152
-160.8,112.1023971618985,-48.69760283810152
-156.0,107.3181583401813,-48.6818416598187
-156.0,107.3181583401813,-48.6818416598187
-156.0,107.3181583401813,-48.6818416598187
-156.0,107.3181583401813,-48.6818416598187
-156.0,107.3181583401813,-48.6818416598187
-156.0,107.3181583401813,-48.6818416598187
-156.0,107.3181583401813,-48.6818416598187
-156.0,107.3181583401813,-48.6818416598187
-156.0,107.3181583401813,-48.6818416598187
-156.0,107.3181583401813,-48.6818416598187
-156.0,107.3181583401813,-48.6818416598187
-156.0,107.3181583401813,-48.6818416598187
-156.0,107.3181583401813,-48.6818416598187
-156.0,107.3181583401813,-48.6818416598187
-156.0,107.3181583401813,-48.6818416598187
