ft0,st0,e0
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.28566069021566,-57.714339309784336
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,92.40827603073629,-57.59172396926371
-150.0,84.31094201714545,-65.68905798285455
-152.79999999999998,85.29473439093475,-67.50526560906523
-152.79999999999998,85.29473439093475,-67.50526560906523
-152.79999999999998,85.29473439093475,-67.50526560906523
-152.79999999999998,85.29473439093475,-67.50526560906523
-152.79999999999998,85.29473439093475,-67.50526560906523
-152.79999999999998,85.29473439093475,-67.50526560906523
-152.79999999999998,85.35550509008938,-67.4444949099106
-152.79999999999998,85.35550509008938,-67.4444949099106
-152.79999999999998,85.35550509008938,-67.4444949099106
-152.79999999999998,85.35550509008938,-67.4444949099106
-152.79999999999998,85.35550509008938,-67.4444949099106
-152.79999999999998,85.35550509008938,-67.4444949099106
-152.79999999999998,85.35550509008938,-67.4444949099106
-152.79999999999998,85.35550509008938,-67.4444949099106
-152.79999999999998,85.35550509008938,-67.4444949099106
-152.79999999999998,85.35550509008938,-67.4444949099106
-152.79999999999998,85.35550509008938,-67.4444949099106
-152.79999999999998,85.35550509008938,-67.4444949099106
-152.79999999999998,85.35550509008938,-67.4444949099106
-152.79999999999998,85.29473439093475,-67.50526560906523
