src,dst,value
313,397,0.0
319,1,0.0
319,7,0.0
319,13,0.0
319,19,0.0
319,25,0.0
319,31,0.0
319,37,0.0
319,43,0.0
319,49,0.0
319,55,0.0
319,61,0.0
319,67,0.0
319,73,0.0
319,79,0.0
319,85,0.0
319,91,0.0
319,97,0.0
319,103,0.0
319,109,0.0
319,115,0.0
319,121,0.0
319,127,0.0
319,133,0.0
319,139,0.0
319,145,0.0
319,151,0.0
319,157,0.0
319,163,0.0
319,169,0.0
319,175,0.0
319,181,0.0
319,187,0.0
319,193,0.0
319,199,0.0
319,205,0.0
319,211,0.0
319,217,0.0
319,223,0.0
319,229,0.0
319,235,0.0
319,241,0.0
319,247,0.0
319,253,0.0
319,259,0.0
319,265,0.0
319,271,0.0
319,277,0.0
319,283,0.0
319,289,0.0
319,295,0.0
319,301,0.0
319,307,0.0
319,313,0.0
319,325,0.0
319,331,0.0
319,337,0.0
319,343,0.0
319,349,0.0
319,355,0.0
319,361,0.0
319,367,0.0
319,373,0.0
319,379,0.0
319,385,0.0
319,391,0.0
319,397,0.0
325,1,0.0
325,7,0.0
325,13,0.0
325,19,0.0
325,25,0.0
325,31,0.0
325,37,0.0
325,43,0.0
325,49,0.0
325,55,0.0
325,61,0.0
325,67,0.0
325,73,0.0
325,79,0.0
325,85,0.0
325,91,0.0
325,97,0.0
325,103,0.0
325,109,0.0
325,115,0.0
325,121,0.0
325,127,0.0
325,133,0.0
325,139,0.0
325,145,0.0
325,151,0.0
325,157,0.0
325,163,0.0
325,169,0.0
325,175,0.0
325,181,0.0
325,187,0.0
325,193,0.0
325,199,0.0
325,205,0.0
325,211,0.0
325,217,0.0
325,223,0.0
325,229,0.0
325,235,0.0
325,241,0.0
325,247,0.0
325,253,0.0
325,259,0.0
325,265,0.0
325,271,0.0
325,277,0.0
325,283,0.0
325,289,0.0
325,295,0.0
325,301,0.0
325,307,0.0
325,313,0.0
325,319,0.0
325,331,0.0
325,337,0.0
325,343,0.0
325,349,0.0
325,355,0.0
325,361,0.0
325,367,0.0
325,373,0.0
325,379,0.0
325,385,0.0
325,391,0.0
325,397,0.0
331,1,0.0
331,7,0.0
331,13,0.0
331,19,0.0
331,25,0.0
331,31,0.0
331,37,0.0
331,43,0.0
331,49,0.0
331,55,0.0
331,61,0.0
331,67,0.0
331,73,0.0
331,79,0.0
331,85,0.0
331,91,0.0
331,97,0.0
331,103,0.0
331,109,0.0
331,115,0.0
331,121,0.0
331,127,0.0
331,133,0.0
331,139,0.0
331,145,0.0
331,151,0.0
331,157,0.0
331,163,0.0
331,169,0.0
331,175,0.0
331,181,0.0
331,187,0.0
331,193,0.0
331,199,0.0
331,205,0.0
331,211,0.0
331,217,0.0
331,223,0.0
331,229,3.4
331,235,0.0
331,241,0.0
331,247,0.0
331,253,0.0
331,259,0.0
331,265,0.0
331,271,0.0
331,277,0.0
331,283,0.0
331,289,0.0
331,295,0.0
331,301,0.0
331,307,0.0
331,313,0.0
331,319,0.0
331,325,0.0
331,337,0.0
331,343,0.0
331,349,0.0
331,355,0.0
331,361,0.0
331,367,0.0
331,373,0.0
331,379,0.0
331,385,0.0
331,391,0.0
331,397,0.0
337,1,0.0
337,7,0.0
337,13,0.0
337,19,0.0
337,25,0.0
337,31,0.0
337,37,0.0
337,43,0.0
337,49,0.0
337,55,0.0
337,61,0.0
337,67,0.0
337,73,0.0
337,79,0.0
337,85,0.0
337,91,0.0
337,97,0.0
337,103,0.0
337,109,0.0
337,115,0.0
337,121,0.0
337,127,0.0
337,133,0.0
337,139,0.0
337,145,0.0
337,151,0.0
337,157,0.0
337,163,0.0
337,169,0.0
337,175,0.0
337,181,0.0
337,187,0.0
337,193,0.0
337,199,0.0
337,205,0.0
337,211,0.0
337,217,0.0
337,223,0.0
337,229,0.0
337,235,0.0
337,241,0.0
337,247,0.0
337,253,0.0
337,259,0.0
337,265,0.0
337,271,0.0
337,277,0.0
337,283,0.0
337,289,0.0
337,295,0.0
337,301,0.0
337,307,0.0
337,313,0.0
337,319,0.0
337,325,0.0
337,331,0.0
337,343,0.0
337,349,0.0
337,355,0.0
337,361,0.0
337,367,0.0
337,373,0.0
337,379,0.0
337,385,0.0
337,391,0.0
337,397,0.0
343,1,0.0
343,7,0.0
343,13,0.0
343,19,0.0
343,25,0.0
343,31,0.0
343,37,0.0
343,43,0.0
343,49,0.0
343,55,0.0
343,61,0.0
343,67,0.0
343,73,0.0
343,79,0.0
343,85,0.0
343,91,0.0
343,97,0.0
343,103,0.0
343,109,0.0
343,115,0.0
343,121,0.0
343,127,0.0
343,133,0.0
343,139,0.0
343,145,0.0
343,151,0.0
343,157,0.0
343,163,0.0
343,169,0.0
343,175,0.0
343,181,0.0
343,187,0.0
343,193,0.0
343,199,0.0
343,205,0.0
343,211,0.0
343,217,0.0
343,223,0.0
343,229,0.0
343,235,0.0
343,241,0.0
343,247,0.0
343,253,0.0
343,259,0.0
343,265,0.0
343,271,0.0
343,277,0.0
343,283,0.0
343,289,0.0
343,295,0.0
343,301,0.0
343,307,0.0
343,313,0.0
343,319,0.0
343,325,0.0
343,331,0.0
343,337,0.0
343,349,0.0
343,355,0.0
343,361,0.0
343,367,0.0
343,373,0.0
343,379,0.0
343,385,0.0
343,391,0.0
343,397,0.0
349,1,0.0
349,7,0.0
349,13,0.0
349,19,0.0
349,25,0.0
349,31,0.0
349,37,0.0
349,43,0.0
349,49,0.0
349,55,0.0
349,61,0.0
349,67,0.0
349,73,0.0
349,79,0.0
349,85,0.0
349,91,0.0
349,97,0.0
349,103,0.0
349,109,0.0
349,115,0.0
349,121,0.0
349,127,0.0
349,133,0.0
349,139,0.0
349,145,0.0
349,151,0.0
349,157,0.0
349,163,0.0
349,169,0.0
349,175,0.0
349,181,0.0
349,187,0.0
349,193,0.0
349,199,0.0
349,205,0.0
349,211,0.0
349,217,0.0
349,223,0.0
349,229,0.0
349,235,0.0
349,241,0.0
349,247,0.0
349,253,0.1
349,259,0.0
349,265,0.0
349,271,0.0
349,277,0.0
349,283,0.0
349,289,0.0
349,295,0.0
349,301,0.0
349,307,0.0
349,313,0.0
349,319,0.0
349,325,0.0
349,331,0.0
349,337,0.0
349,343,0.0
349,355,0.0
349,361,0.0
349,367,0.0
349,373,0.0
349,379,0.0
349,385,0.0
349,391,0.0
349,397,0.0
355,1,0.0
355,7,0.0
355,13,0.0
355,19,0.0
355,25,0.0
355,31,0.0
355,37,0.0
355,43,0.0
355,49,0.0
355,55,0.0
355,61,0.0
355,67,0.0
355,73,0.0
355,79,0.0
355,85,0.0
355,91,0.0
355,97,0.0
355,103,0.0
355,109,0.0
355,115,0.0
355,121,0.0
355,127,0.0
355,133,0.0
355,139,0.0
355,145,0.0
355,151,0.0
355,157,0.0
355,163,0.0
355,169,0.0
355,175,0.0
355,181,0.0
355,187,0.0
355,193,0.0
355,199,0.0
355,205,0.0
355,211,0.0
355,217,0.0
355,223,0.0
355,229,0.0
355,235,0.0
355,241,0.0
355,247,0.0
355,253,0.0
355,259,0.0
355,265,0.0
355,271,0.0
355,277,0.0
355,283,0.0
355,289,0.0
355,295,0.0
355,301,0.0
355,307,0.0
355,313,0.0
355,319,0.0
355,325,0.0
355,331,0.0
355,337,0.0
355,343,0.0
355,349,0.0
355,361,0.0
355,367,0.0
355,373,0.0
355,379,0.0
355,385,0.0
355,391,0.0
355,397,0.0
361,1,0.0
361,7,0.0
361,13,0.0
361,19,0.0
361,25,0.0
361,31,0.0
361,37,0.0
361,43,0.0
361,49,0.0
361,55,0.0
361,61,0.0
361,67,0.0
361,73,0.0
361,79,0.0
361,85,0.0
361,91,0.0
361,97,0.0
361,103,0.0
361,109,0.0
361,115,0.0
361,121,0.0
361,127,0.0
361,133,0.0
361,139,0.0
361,145,0.0
361,151,0.0
361,157,0.0
361,163,0.0
361,169,0.0
361,175,0.0
361,181,0.0
361,187,0.0
361,193,0.0
361,199,0.0
361,205,0.0
361,211,7.9
361,217,0.0
361,223,0.0
361,229,0.0
361,235,0.0
361,241,0.0
361,247,0.0
361,253,0.0
361,259,0.0
361,265,0.0
361,271,0.0
361,277,0.0
361,283,0.0
361,289,0.0
361,295,0.0
361,301,0.0
361,307,0.0
361,313,0.0
361,319,0.0
361,325,0.0
361,331,0.0
361,337,0.0
361,343,0.0
361,349,0.0
361,355,0.0
361,367,0.0
361,373,0.0
361,379,0.0
361,385,0.0
361,391,0.0
361,397,0.0
367,1,0.0
367,7,0.0
367,13,0.0
367,19,0.0
367,25,0.0
367,31,0.0
367,37,0.0
367,43,0.0
367,49,0.0
367,55,0.0
367,61,0.0
367,67,0.0
367,73,0.0
367,79,0.0
367,85,0.0
367,91,0.0
367,97,0.0
367,103,0.0
367,109,0.0
367,115,0.0
367,121,0.0
367,127,0.0
367,133,0.0
367,139,0.0
367,145,0.0
367,151,0.0
367,157,0.0
367,163,0.0
367,169,0.0
367,175,0.0
367,181,0.0
367,187,0.0
367,193,0.0
367,199,0.0
367,205,0.0
367,211,0.0
367,217,0.0
367,223,0.0
367,229,0.0
367,235,0.0
367,241,0.0
367,247,0.0
367,253,0.0
367,259,0.0
367,265,0.0
367,271,0.0
367,277,0.0
367,283,0.0
367,289,0.0
367,295,0.0
367,301,0.0
367,307,0.0
367,313,0.0
367,319,0.0
367,325,0.0
367,331,0.0
367,337,0.0
367,343,0.0
367,349,0.0
367,355,0.0
367,361,0.0
367,373,0.0
367,379,0.0
367,385,0.0
367,391,0.0
367,397,0.0
373,1,0.0
373,7,0.0
373,13,0.0
373,19,0.0
373,25,0.0
373,31,0.0
373,37,0.0
373,43,0.0
373,49,0.0
373,55,0.0
373,61,0.0
373,67,0.0
373,73,0.0
373,79,0.0
373,85,0.0
373,91,0.0
373,97,0.0
373,103,0.0
373,109,0.0
373,115,0.0
373,121,0.0
373,127,0.0
373,133,0.0
373,139,0.0
373,145,0.0
373,151,0.0
373,157,0.0
373,163,0.0
373,169,0.0
373,175,0.0
373,181,0.0
373,187,0.0
373,193,0.0
373,199,0.0
373,205,0.0
373,211,0.0
373,217,0.0
373,223,0.0
373,229,0.0
373,235,0.0
373,241,0.0
373,247,0.0
373,253,0.0
373,259,0.0
373,265,0.0
373,271,0.4
373,277,0.0
373,283,0.0
373,289,0.0
373,295,0.0
373,301,0.0
373,307,0.0
373,313,0.0
373,319,0.0
373,325,0.0
373,331,0.0
373,337,0.0
373,343,0.0
373,349,0.0
373,355,0.0
373,361,0.0
373,367,0.0
373,379,0.0
373,385,0.0
373,391,0.0
373,397,0.0
379,1,0.0
379,7,0.0
379,13,0.0
379,19,0.0
379,25,0.0
379,31,0.0
379,37,0.0
379,43,0.0
379,49,0.0
379,55,0.0
379,61,0.0
379,67,0.0
379,73,0.0
379,79,0.0
379,85,0.0
379,91,0.0
379,97,0.0
379,103,0.0
379,109,0.0
379,115,0.0
379,121,0.0
379,127,0.0
379,133,0.0
379,139,0.0
379,145,0.0
379,151,0.0
379,157,0.0
379,163,0.0
379,169,0.0
379,175,0.0
379,181,0.0
379,187,0.0
379,193,0.0
379,199,0.0
379,205,0.0
379,211,0.0
379,217,0.0
379,223,0.0
379,229,0.0
379,235,0.0
379,241,0.0
379,247,0.0
379,253,0.0
379,259,0.0
379,265,0.0
379,271,0.0
379,277,0.0
379,283,0.0
379,289,0.0
379,295,0.0
379,301,0.0
379,307,0.0
379,313,0.0
379,319,0.0
379,325,0.0
379,331,0.0
379,337,0.0
379,343,0.0
379,349,0.0
379,355,0.0
379,361,0.0
379,367,0.0
379,373,0.0
379,385,0.0
379,391,0.0
379,397,0.0
385,1,0.0
385,7,0.0
385,13,0.0
385,19,0.0
385,25,0.0
385,31,0.0
385,37,0.0
385,43,0.0
385,49,0.0
385,55,0.0
385,61,0.0
385,67,0.0
385,73,0.0
385,79,0.0
385,85,0.0
385,91,0.0
385,97,0.0
385,103,0.0
385,109,0.0
385,115,0.0
385,121,0.0
385,127,0.0
385,133,0.0
385,139,0.0
385,145,0.0
385,151,0.0
385,157,0.0
385,163,0.0
385,169,0.0
385,175,0.0
385,181,0.0
385,187,0.0
385,193,0.0
385,199,0.0
385,205,0.0
385,211,0.0
385,217,0.0
385,223,0.0
385,229,0.0
385,235,0.0
385,241,0.0
385,247,0.0
385,253,0.0
385,259,0.0
385,265,0.0
385,271,0.0
385,277,0.0
385,283,0.0
385,289,0.0
385,295,0.0
385,301,0.0
385,307,0.0
385,313,0.0
385,319,0.0
385,325,0.0
385,331,0.0
385,337,0.0
385,343,0.0
385,349,0.0
385,355,0.0
385,361,0.0
385,367,0.0
385,373,0.0
385,379,0.0
385,391,0.0
385,397,0.0
391,1,0.0
391,7,0.0
391,13,0.0
391,19,0.0
391,25,0.0
391,31,0.0
391,37,0.0
391,43,0.0
391,49,0.0
391,55,0.0
391,61,0.0
391,67,0.0
391,73,0.0
391,79,0.0
391,85,0.0
391,91,0.0
391,97,0.0
391,103,0.0
391,109,0.0
391,115,0.0
391,121,0.0
391,127,0.0
391,133,0.0
391,139,0.0
391,145,0.0
391,151,0.0
391,157,0.0
391,163,0.0
391,169,0.0
391,175,0.0
391,181,0.0
391,187,0.0
391,193,0.0
391,199,0.0
391,205,0.0
391,211,0.0
391,217,0.0
391,223,0.0
391,229,0.0
391,235,0.0
391,241,0.0
391,247,0.0
391,253,0.0
391,259,0.0
391,265,0.0
391,271,0.0
391,277,0.0
391,283,0.0
391,289,0.0
391,295,0.0
391,301,0.0
391,307,0.0
391,313,0.0
391,319,0.0
391,325,0.0
391,331,0.0
391,337,0.0
391,343,0.0
391,349,0.0
391,355,0.0
391,361,0.0
391,367,0.0
391,373,0.0
391,379,0.0
391,385,0.0
391,397,0.0
397,1,0.0
397,7,0.0
397,13,0.0
397,19,0.0
397,25,0.0
397,31,0.0
397,37,0.0
397,43,0.0
397,49,0.0
397,55,0.0
397,61,0.0
397,67,0.0
397,73,0.0
397,79,0.0
397,85,0.0
397,91,0.0
397,97,0.0
397,103,0.0
397,109,0.0
397,115,0.0
397,121,0.0
397,127,0.0
397,133,0.0
397,139,0.0
397,145,0.0
397,151,0.0
397,157,0.0
397,163,0.0
397,169,0.0
397,175,0.0
397,181,0.0
397,187,0.0
397,193,0.0
397,199,0.0
397,205,0.0
397,211,0.0
397,217,0.0
397,223,0.0
397,229,0.0
397,235,0.0
397,241,0.0
397,247,0.0
397,253,0.0
397,259,0.0
397,265,0.0
397,271,0.0
397,277,0.0
397,283,0.0
397,289,0.0
397,295,0.0
397,301,0.0
397,307,0.0
397,313,0.0
397,319,0.0
397,325,0.0
397,331,0.0
397,337,0.0
397,343,0.0
397,349,0.0
397,355,0.0
397,361,0.0
397,367,0.0
397,373,0.0
397,379,0.0
397,385,0.0
397,391,0.0
