MCS,ft0,st0,e0,ft1,st1,e1
2362,-16.633333333333333,47.13541347449357,43.94697613410223,-2.9666666666666663,46.07519241096824,43.6230994570865
2363,-16.633333333333333,47.13541347449357,43.94697613410223,-2.9666666666666663,46.07519241096824,43.6230994570865
2371,-0.6666666666666666,48.97317352769881,46.49118151798054,-18.933333333333334,46.07519241096824,42.824766123753164
2380,-1.0266666666666666,48.97317352769881,46.47318151798054,-34.373333333333335,50.109603588467024,45.88545674237701
2383,-1.8821428571428576,43.18937292814705,40.93579713888256,-34.317857142857136,50.109603588467024,45.88823055190082
2395,-1.8821428571428576,43.18937292814705,40.93579713888256,-34.317857142857136,50.109603588467024,45.88823055190082
2396,-1.8821428571428576,43.18937292814705,40.93579713888256,-19.117857142857147,42.17000408367892,39.10561102235212
2399,-0.625,33.28012227653648,31.58486616270966,-18.775000000000006,42.17000408367892,39.12275387949498
2400,-0.0,33.28012227653648,31.61611616270966,-1.8,44.237457506794186,41.935584631454475
2401,-0.0,34.18903141384037,32.47957984314835,-1.8,44.237457506794186,41.935584631454475
2402,-0.0,34.18903141384037,32.47957984314835,-1.8,36.60452738248705,34.6843010133627
2406,-0.0,34.18903141384037,32.47957984314835,-15.8,38.52343865285844,35.80726672021552
2407,-0.0,34.24149451822242,32.5294197923113,-15.8,38.52343865285844,35.80726672021552
2416,-0.0,34.24149451822242,32.5294197923113,-15.8,38.52343865285844,35.80726672021552
2421,-17.38,36.4006885651197,33.71165413686372,-30.019999999999996,38.52343865285844,35.096266720215525
2424,-7.9,36.4006885651197,34.185654136863725,-39.5,40.39232065190376,36.39770461930858
2434,-0.0,36.4006885651197,34.58065413686372,-0.0,42.373592342223475,40.254912725112305
2436,-0.0,36.4006885651197,34.58065413686372,-0.0,42.373592342223475,40.254912725112305
2443,-0.0,34.24149451822242,32.5294197923113,-0.0,42.373592342223475,40.254912725112305
2449,-0.0,35.033286475592995,33.281622151813345,-0.0,42.373592342223475,40.254912725112305
2456,-0.0,35.033286475592995,33.281622151813345,-0.0,42.373592342223475,40.254912725112305
2460,-0.0,35.033286475592995,33.281622151813345,-0.0,45.48720121144946,43.21284115087699
2461,-0.0,36.87003613563149,35.02653432884991,-0.0,45.48720121144946,43.21284115087699
2462,-0.0,36.87003613563149,35.02653432884991,-0.0,49.11591295203234,46.66011730443073
2465,-0.0,32.97829443252559,31.32937971089931,-0.0,49.11591295203234,46.66011730443073
2466,-0.0,32.97829443252559,31.32937971089931,-0.0,49.556909239621596,47.07906377764052
2467,-0.0,32.97829443252559,31.32937971089931,-0.0,49.556909239621596,47.07906377764052
2472,-1.4799999999999995,32.97829443252559,31.25537971089931,-2.12,45.60786138572579,43.221468316439505
2479,-1.0999999999999999,32.946842450390996,31.24450032787145,-1.9,45.60786138572579,43.23246831643951
2482,-1.0999999999999999,32.946842450390996,31.24450032787145,-1.9,45.59268786403686,43.218053470835024
2495,-1.0999999999999999,29.025975477483183,27.519676703609026,-1.9,45.59268786403686,43.218053470835024
2496,-1.0999999999999999,29.025975477483183,27.519676703609026,-1.9,49.35448834643054,46.79176392910902
2499,-0.7,31.108318672647478,29.517902739015106,-1.7,49.35448834643054,46.801763929109015
2501,-0.7,31.108318672647478,29.517902739015106,-1.7,49.35448834643054,46.801763929109015
2504,-0.7,31.108318672647478,29.517902739015106,-1.1,49.63597477910238,47.09917604014727
2516,-0.7,31.108318672647478,29.517902739015106,-1.1,42.38746139141032,40.213088321839805
2524,-8.600000000000001,31.108318672647478,29.122902739015107,-24.800000000000004,42.61343560115716,39.2427638210993
2534,-8.600000000000001,31.108318672647478,29.122902739015107,-24.800000000000004,42.61343560115716,39.2427638210993
2535,-8.600000000000001,33.808419789599355,31.687998800119388,-24.800000000000004,42.61343560115716,39.2427638210993
2542,-12.61,33.808419789599355,31.48749880011939,-36.59,42.741780490628734,38.775191466097304
2547,-13.01,31.120775554238545,28.91423677652662,-36.790000000000006,42.741780490628734,38.7651914660973
2552,-1.4392857142857138,31.120775554238545,29.49277249081233,-48.36071428571429,48.72703698931476,43.87264942556331
2554,-11.972619047619048,31.120775554238545,28.966105824145668,-53.62738095238095,47.23144917285106,42.188507666589466
2565,-11.972619047619048,31.120775554238545,28.966105824145668,-53.62738095238095,47.23144917285106,42.188507666589466
2570,-11.133333333333331,31.120775554238545,29.008070109859954,-54.46666666666667,45.328717587428315,40.33894837472357
2572,-11.133333333333331,31.120775554238545,29.008070109859954,-54.46666666666667,45.06273064316088,40.086260777669516
2573,-8.4,33.19997426472365,31.11997555148747,-57.199999999999996,45.06273064316088,39.94959411100285
2586,-8.457142857142859,33.19997426472365,31.117118408630326,-57.54285714285714,41.004611982339995,36.077238526080144
2597,-8.200000000000001,35.99556607352097,33.78578776984492,-56.8,41.004611982339995,36.114381383223
2616,-8.200000000000001,35.99556607352097,33.78578776984492,-56.199999999999996,40.84161524478148,35.98953448254241
2622,-8.200000000000001,35.99556607352097,33.78578776984492,-56.199999999999996,40.84161524478148,35.98953448254241
2644,-8.894285714285715,35.99556607352097,33.751073484130636,-55.50571428571428,44.59292703761568,39.58799497144919
2648,-8.459999999999999,35.99556607352097,33.77278776984492,-55.94,44.57934836370093,39.55338094551589
2651,-8.860000000000001,38.78103328288483,36.39898161874059,-56.13999999999999,44.57934836370093,39.54338094551589
2656,-8.860000000000001,38.78103328288483,36.39898161874059,-40.339999999999996,41.554582058643156,37.45985295571101
2663,-9.126666666666667,38.89887007135019,36.49759323444935,-40.47333333333333,41.554582058643156,37.45318628904434
2665,-9.426666666666668,40.87434913929624,38.3592983489981,-40.77333333333333,41.554582058643156,37.43818628904434
2666,-12.06,40.87434913929624,38.227631682331435,-38.14,45.45489178050175,41.27514719147666
2672,-12.06,40.87434913929624,38.227631682331435,-38.14,45.45489178050175,41.27514719147666
2680,-9.426666666666668,40.87434913929624,38.3592983489981,-40.77333333333333,47.02173235779298,42.631979073236664
2684,-9.426666666666668,40.87434913929624,38.3592983489981,-40.77333333333333,47.02173235779298,42.631979073236664
2686,-9.426666666666668,40.87434913929624,38.3592983489981,-40.77333333333333,47.02173235779298,42.631979073236664
2688,-9.16,40.87434913929624,38.37263168233144,-40.64,44.97445101837741,40.69372846745854
2697,-9.700000000000001,42.674232981757484,40.05552133266961,-39.5,44.97445101837741,40.75072846745854
2704,-9.700000000000001,42.674232981757484,40.05552133266961,-39.5,45.11770681628121,40.88682147546716
2707,-9.700000000000001,42.674232981757484,40.05552133266961,-39.5,45.11770681628121,40.88682147546716
2710,-9.700000000000001,42.674232981757484,40.05552133266961,-39.5,45.11770681628121,40.88682147546716
2711,-9.1,44.60850671912651,41.92308138317019,-39.5,45.11770681628121,40.88682147546716
2721,-13.84,50.6906591362425,47.46412617943038,-34.760000000000005,45.11770681628121,41.12382147546715
2725,-13.84,54.52505894261819,51.106805995487285,-34.760000000000005,45.11770681628121,41.12382147546715
2727,-13.84,54.91953787253729,51.48156097891043,-34.760000000000005,45.11770681628121,41.12382147546715
2728,-13.84,54.91953787253729,51.48156097891043,-34.760000000000005,47.27763277072392,43.17575113218773
2729,-13.84,54.91953787253729,51.48156097891043,-34.760000000000005,47.27763277072392,43.17575113218773
2732,-13.84,54.91953787253729,51.48156097891043,-35.36,44.36117647315198,40.375117649494385
2735,-15.506666666666668,54.87175120057917,51.35283030721688,-39.89333333333333,44.36117647315198,40.14845098282772
2737,-15.506666666666668,54.87175120057917,51.35283030721688,-39.89333333333333,44.36117647315198,40.14845098282772
2746,-15.506666666666668,54.87175120057917,51.35283030721688,-39.89333333333333,42.32745870828827,38.21641910620719
2747,-23.15,54.42715286870406,50.548295225268866,-31.65,42.32745870828827,38.62858577287386
2749,-19.75,55.53452116617475,51.77029510786602,-28.25,42.32745870828827,38.79858577287386
2751,-13.24,51.59603194849403,48.35423035106933,-35.36,42.32745870828827,38.44308577287386
2754,-9.628571428571428,51.59603194849403,48.53480177964076,-38.97142857142857,38.493764961040036,34.62050528441661
2762,-8.620000000000001,51.59603194849403,48.585230351069335,-39.98000000000001,42.48894423847001,38.36549702654652
2766,-8.620000000000001,51.59603194849403,48.585230351069335,-55.78000000000001,38.38024471393745,33.67223247824059
2768,-8.620000000000001,51.59603194849403,48.585230351069335,-55.78000000000001,38.38024471393745,33.67223247824059
2773,-8.620000000000001,48.449882222636134,45.59638811150433,-55.78000000000001,38.38024471393745,33.67223247824059
2783,-9.216666666666667,48.449882222636134,45.566554778170996,-53.983333333333334,38.38024471393745,33.76206581157392
2785,-17.116666666666667,48.50916022204213,45.227868877606696,-46.08333333333334,38.38024471393745,34.157065811573915
2787,-17.116666666666667,48.50916022204213,45.227868877606696,-46.08333333333334,38.38024471393745,34.157065811573915
2803,-11.850000000000001,45.56478468651348,42.69404545218781,-51.35000000000001,38.38024471393745,33.89373247824059
2808,-7.9,45.56478468651348,42.89154545218781,-62.099999999999994,41.02137123031177,35.86530266879619
2813,-7.9,41.59923036733089,39.12426884896435,-62.099999999999994,41.02137123031177,35.86530266879619
2815,-6.32,38.548249672412524,36.3048371887919,-63.68,41.02137123031177,35.78630266879619
2818,-6.32,38.548249672412524,36.3048371887919,-47.879999999999995,41.973839075879134,37.48114712208518
2820,-13.366666666666667,38.548249672412524,35.95250385545857,-42.03333333333334,41.587909907409326,37.4068477453722
2821,-12.05,38.7687058197075,36.227770528722125,-43.35,41.587909907409326,37.34101441203887
2834,-12.05,38.7687058197075,36.227770528722125,-36.550000000000004,37.58793382876361,33.88103713732543
2845,-10.733333333333334,38.98546935483837,36.499529220429785,-37.86666666666667,37.58793382876361,33.8152038039921
2846,-12.17,38.98546935483837,36.427695887096455,-36.43000000000001,33.35461837315428,29.865387454496574
2851,-12.41,38.49478312273638,35.94954396659956,-36.190000000000005,33.35461837315428,29.877387454496574
2874,-12.41,38.49478312273638,35.94954396659956,-36.190000000000005,33.35461837315428,29.877387454496574
2877,-12.209999999999999,43.968188329119464,41.15927891266349,-35.790000000000006,33.35461837315428,29.897387454496574
2886,-12.209999999999999,43.968188329119464,41.15927891266349,-36.39,33.5176151107128,30.02223435517717
2892,-12.209999999999999,43.968188329119464,41.15927891266349,-36.39,33.5176151107128,30.02223435517717
2902,-12.209999999999999,43.968188329119464,41.15927891266349,-52.19,32.56514726514544,28.327389901888175
2905,-12.209999999999999,43.968188329119464,41.15927891266349,-52.19,32.56514726514544,28.327389901888175
2913,-13.000000000000002,43.968188329119464,41.11977891266349,-51.4,32.56514726514544,28.366889901888175
2914,-13.000000000000002,43.968188329119464,41.11977891266349,-51.4,32.56514726514544,28.366889901888175
2917,-13.200000000000001,40.25635196262333,37.583534364492166,-51.8,32.56514726514544,28.346889901888176
2922,-13.200000000000001,40.25635196262333,37.583534364492166,-51.8,32.56514726514544,28.346889901888176
2923,-13.200000000000001,40.25635196262333,37.583534364492166,-51.8,32.56514726514544,28.346889901888176
2929,-13.200000000000001,40.615752730536705,37.92496509400988,-51.8,32.56514726514544,28.346889901888176
2931,-13.457142857142857,38.59311297200513,35.99060018054774,-52.14285714285714,32.56514726514544,28.329747044745318
2933,-13.457142857142857,38.59311297200513,35.99060018054774,-52.14285714285714,32.56514726514544,28.329747044745318
2934,-0.8171428571428571,38.59311297200513,36.622600180547735,-1.5828571428571427,40.3425712392981,38.246299820190345
2939,-0.5599999999999999,40.615752730536705,38.556965094009875,-1.2399999999999998,40.3425712392981,38.2634426773332
2942,-0.35,40.615752730536705,38.567465094009876,-1.4500000000000002,30.593966352707234,28.99176803507187
2944,-0.27,40.615752730536705,38.571465094009874,-1.5300000000000002,28.38781096774894,26.891920419361497
2949,-0.24,38.89556959974688,36.938791119759536,-1.56,28.38781096774894,26.890420419361497
2955,-0.39999999999999997,42.749105597965865,40.59165031806757,-0.8,28.38781096774894,26.928420419361498
2970,-0.39999999999999997,42.749105597965865,40.59165031806757,-0.8,39.56226762087097,37.54415423982742
2971,-0.2,41.6380005300913,39.546100503586736,-0.7999999999999999,39.56226762087097,37.54415423982742
2975,-0.0,44.313216731529074,42.09755589495262,-0.6,39.56226762087097,37.55415423982742
2996,-0.0,44.313216731529074,42.09755589495262,-0.6,36.40588103137333,34.555586979804666
2999,-6.8,45.4213450008782,42.810277750834295,-0.6,36.40588103137333,34.555586979804666
3000,-11.333333333333332,45.4213450008782,42.58361108416763,-2.8666666666666663,36.45200263489693,34.486069169818755
3012,-11.333333333333332,45.4213450008782,42.58361108416763,-2.8666666666666663,36.45200263489693,34.486069169818755
3025,-11.633333333333333,43.40230004002837,40.65051837136029,-3.1666666666666665,36.45200263489693,34.471069169818755
3026,-11.633333333333333,43.40230004002837,40.65051837136029,-3.1666666666666665,36.45200263489693,34.471069169818755
3034,-11.633333333333333,43.40230004002837,40.65051837136029,-3.766666666666666,35.54029131913398,33.57494341984395
3036,-11.633333333333333,43.40230004002837,40.65051837136029,-3.766666666666666,35.54029131913398,33.57494341984395
3039,-12.033333333333333,43.5410851055348,40.762364183591394,-3.966666666666666,35.54029131913398,33.56494341984395
3044,-12.033333333333333,43.5410851055348,40.762364183591394,-3.966666666666666,35.54029131913398,33.56494341984395
3049,-12.033333333333333,45.86875268678514,42.97364838577922,-3.966666666666666,35.54029131913398,33.56494341984395
3050,-12.033333333333333,45.86875268678514,42.97364838577922,-3.966666666666666,35.54029131913398,33.56494341984395
3060,-7.25,45.86875268678514,43.21281505244589,-1.9499999999999997,35.589079544079326,33.712125566875365
3061,-7.25,45.86875268678514,43.21281505244589,-1.9499999999999997,35.589079544079326,33.712125566875365
3062,-7.85,45.86875268678514,43.18281505244589,-1.35,35.8560963152554,33.99579149949263
3065,-7.85,45.86875268678514,43.18281505244589,-1.35,35.8560963152554,33.99579149949263
3074,-7.949999999999999,45.86875268678514,43.17781505244589,-1.65,33.98058559612903,32.19905631632258
3080,-7.6499999999999995,45.86875268678514,43.19281505244589,-0.95,33.98160065482813,32.23502062208672
3085,-7.6499999999999995,45.86875268678514,43.19281505244589,-0.95,33.98160065482813,32.23502062208672
3096,-7.6499999999999995,45.86875268678514,43.19281505244589,-0.95,34.94882703833073,33.15388568641419
3097,-7.6499999999999995,45.913933526281724,43.235736849967644,-0.95,34.94882703833073,33.15388568641419
3099,-7.6499999999999995,49.566096911756375,46.70529206616856,-0.95,34.94882703833073,33.15388568641419
3101,-7.6499999999999995,41.91754856816318,39.43917113975502,-0.95,34.94882703833073,33.15388568641419
3104,-7.6499999999999995,41.91754856816318,39.43917113975502,-0.95,34.94882703833073,33.15388568641419
3115,-3.79,45.595336389342776,43.12606956987564,-4.81,34.94882703833073,32.960885686414194
3116,-3.79,45.595336389342776,43.12606956987564,-4.81,34.94882703833073,32.960885686414194
3119,-3.79,45.595336389342776,43.12606956987564,-4.81,34.94882703833073,32.960885686414194
3121,-3.55,45.442278989161345,42.992665039703276,-4.45,34.94882703833073,32.978885686414195
3123,-3.55,47.562214899039105,45.00660415408715,-4.45,34.94882703833073,32.978885686414195
3125,-0.0,41.4595998497177,39.386619857231814,-0.6,34.94882703833073,33.17138568641419
3134,-0.0,41.4595998497177,39.386619857231814,-0.6,33.98160065482813,32.25252062208672
3143,-0.0,41.49506630015465,39.420312985146914,-0.6,33.98160065482813,32.25252062208672
3145,-6.04,37.84129291782614,35.647228271934836,-1.9599999999999997,33.98160065482813,32.18452062208672
3149,-6.04,37.84129291782614,35.647228271934836,-1.9599999999999997,33.98160065482813,32.18452062208672
3155,-6.04,37.84129291782614,35.647228271934836,-1.9599999999999997,33.98160065482813,32.18452062208672
3157,-5.699999999999999,35.5701380427259,33.50663114058961,-1.7,33.98160065482813,32.19752062208672
3170,-5.699999999999999,35.5701380427259,33.50663114058961,-1.7,33.93462222163612,32.152891110554314
3175,-5.3,35.571267363777686,33.5277039955888,-2.6999999999999997,33.93462222163612,32.10289111055432
3176,-5.3,35.571267363777686,33.5277039955888,-2.6999999999999997,41.809801929955505,39.58431183345773
3177,-5.3,35.571267363777686,33.5277039955888,-2.6999999999999997,41.809801929955505,39.58431183345773
3187,-5.3,35.571267363777686,33.5277039955888,-2.6999999999999997,41.809801929955505,39.58431183345773
3188,-0.19999999999999998,35.571267363777686,33.782703995588804,-1.0,51.603329045538196,48.97316259326129
3192,-0.19999999999999998,35.571267363777686,33.782703995588804,-1.0,51.603329045538196,48.97316259326129
3208,-0.19999999999999998,35.571267363777686,33.782703995588804,-1.0,51.603329045538196,48.97316259326129
3224,-4.714285714285714,35.571267363777686,33.556989709874514,-12.285714285714285,49.64739402241685,46.550738607010295
3226,-4.714285714285714,35.571267363777686,33.556989709874514,-12.285714285714285,50.638160833564555,47.49196707760062
3229,-13.715,33.53935689730721,31.17663905244185,-25.885,50.638160833564555,46.812002791886336
3236,-7.0,33.53935689730721,31.51238905244185,-1.0,47.831366954795264,45.3897986070555
3244,-7.0,33.53935689730721,31.51238905244185,-1.0,43.95749925311617,41.70962429046037
3257,-7.0,33.53935689730721,31.51238905244185,-1.0,43.95749925311617,41.70962429046037
3261,-6.8,29.812466001829133,27.98184270173768,-0.6,43.95749925311617,41.729624290460364
3262,-6.844444444444444,29.812466001829133,27.979620479515457,-0.9555555555555555,46.79067430647266,44.40336281337125
3268,-14.36825396825397,29.812466001829133,27.60343000332498,-25.03174603174604,46.7995801662134,43.20801385631544
3277,-14.36825396825397,29.812466001829133,27.60343000332498,-25.03174603174604,46.7995801662134,43.20801385631544
3294,-17.503333333333334,29.812466001829133,27.446676035071015,-21.89666666666666,36.7428421708931,33.81086672901511
3304,-17.503333333333334,29.812466001829133,27.446676035071015,-21.89666666666666,36.7428421708931,33.81086672901511
3305,-17.503333333333334,29.812466001829133,27.446676035071015,-21.89666666666666,36.7428421708931,33.81086672901511
3306,-17.503333333333334,29.812466001829133,27.446676035071015,-21.89666666666666,36.7428421708931,33.81086672901511
3313,-11.033333333333333,29.96910464281436,27.91898274400698,-21.966666666666665,36.7428421708931,33.807366729015115
3336,-11.033333333333333,29.96910464281436,27.91898274400698,-21.966666666666665,36.15160937779807,33.245695575574835
3356,-11.033333333333333,29.96910464281436,27.91898274400698,-21.966666666666665,36.15160937779807,33.245695575574835
3360,-11.033333333333333,29.96910464281436,27.91898274400698,-21.966666666666665,36.15160937779807,33.245695575574835
3368,-8.39,29.96910464281436,28.051149410673645,-24.609999999999996,36.49535307644048,33.44008542261846
3372,-8.391666666666666,29.96910464281436,28.051066077340312,-24.608333333333338,34.913110204502445,31.937038027610658
3384,-0.49166666666666664,29.96910464281436,28.446066077340312,-0.9083333333333332,36.8472368517408,34.959458342487096
3399,-0.11666666666666665,32.87870466445667,31.228936097900508,-0.6833333333333332,36.8472368517408,34.9707083424871
3402,-0.1,32.87870466445667,31.22976943123384,-0.1,43.32433010393042,41.1531135987339
3404,-0.03333333333333333,32.87870466445667,31.233102764567175,-0.16666666666666666,39.07048820838025,37.10863046462791
3413,-0.03333333333333333,32.87870466445667,31.233102764567175,-0.16666666666666666,39.07048820838025,37.10863046462791
3415,-0.12,36.653619042299454,34.814938090184484,-0.08,39.07048820838025,37.11296379796124
3424,-0.4,36.653619042299454,34.80093809018448,-0.4,36.90342125872294,35.038250195786794
3425,-0.4,36.266547044972654,34.43321969272402,-0.4,36.90342125872294,35.038250195786794
3430,-0.5333333333333333,36.266547044972654,34.42655302605736,-0.26666666666666666,36.90342125872294,35.04491686245346
3432,-0.5333333333333333,36.266547044972654,34.42655302605736,-0.26666666666666666,36.66535276638,34.81875179472767
3437,-0.5333333333333333,36.266547044972654,34.42655302605736,-0.26666666666666666,36.66535276638,34.81875179472767
3442,-0.5333333333333333,36.266547044972654,34.42655302605736,-0.26666666666666666,36.66535276638,34.81875179472767
3445,-0.5333333333333333,39.18155268172953,37.19580838097639,-0.26666666666666666,36.66535276638,34.81875179472767
3446,-0.5333333333333333,39.18155268172953,37.19580838097639,-0.26666666666666666,40.62014245506245,38.575801998976
3452,-8.100000000000001,39.18155268172953,36.81747504764305,-24.3,44.66906043818806,41.22060741627867
3453,-8.100000000000001,42.25700999371371,39.73915949402802,-24.3,44.66906043818806,41.22060741627867
3460,-8.100000000000001,42.25700999371371,39.73915949402802,-24.3,44.66906043818806,41.22060741627867
3461,-8.2,36.60585321817038,34.365560557261865,-24.400000000000002,44.66906043818806,41.215607416278665
3474,-8.0,36.60585321817038,34.37556055726186,-24.400000000000002,44.00675480815001,40.58641706774252
3476,-8.0,36.60585321817038,34.37556055726186,-24.400000000000002,44.03173205644854,40.61014545362612
3482,-8.0,36.60585321817038,34.37556055726186,-23.799999999999997,48.82038825677685,45.18936884393801
3483,-11.95,32.684453417390635,30.452730746521105,-19.85,48.82038825677685,45.38686884393801
3494,-11.850000000000001,32.684453417390635,30.457730746521108,-19.75,48.73197260536061,45.30787397509258
3496,-11.850000000000001,32.684453417390635,30.457730746521108,-19.75,48.65494922464683,45.23470176341449
3500,-11.850000000000001,32.684453417390635,30.457730746521108,-19.75,40.59934517956067,37.58187792058264
3501,-11.850000000000001,32.684453417390635,30.457730746521108,-19.75,40.59934517956067,37.58187792058264
3506,-11.850000000000001,32.684453417390635,30.457730746521108,-19.75,39.251223990828684,36.301162791287254
3510,-11.850000000000001,32.684453417390635,30.457730746521108,-19.75,39.251223990828684,36.301162791287254
3517,-12.350000000000001,32.72242546508601,30.468804191831715,-19.85,39.251223990828684,36.29616279128725
3518,-12.350000000000001,32.72242546508601,30.468804191831715,-19.85,39.251223990828684,36.29616279128725
3520,-12.350000000000001,32.72242546508601,30.468804191831715,-35.650000000000006,39.495468886317184,35.73819544200133
3526,-12.350000000000001,32.72242546508601,30.468804191831715,-35.650000000000006,39.495468886317184,35.73819544200133
3528,-12.350000000000001,32.72242546508601,30.468804191831715,-20.450000000000003,37.68288888198873,34.7762444378893
3530,-8.4,32.72242546508601,30.666304191831717,-24.4,42.61729978950158,39.2664348000265
3533,-8.999999999999998,31.62308210426363,29.59192799905045,-24.4,42.61729978950158,39.2664348000265
3534,-9.149999999999999,31.62308210426363,29.58442799905045,-24.85,40.62924706111397,37.35528470805828
3543,-9.149999999999999,31.63572025146083,29.59643423888779,-24.85,40.62924706111397,37.35528470805828
3548,-1.2499999999999998,31.63572025146083,29.99143423888779,-1.15,38.57076488571677,36.58472664143093
3549,-1.2499999999999998,31.63572025146083,29.99143423888779,-1.15,38.57076488571677,36.58472664143093
3553,-1.2499999999999998,31.63572025146083,29.99143423888779,-1.15,38.57076488571677,36.58472664143093
3557,-1.2499999999999998,35.3791786382962,33.54771970638139,-1.15,38.57076488571677,36.58472664143093
3560,-1.2,35.3791786382962,33.55021970638139,-1.7999999999999998,42.69855006377871,40.473622560589774
3562,-1.2,35.3791786382962,33.55021970638139,-1.7999999999999998,43.95356195172688,41.66588385414054
3567,-0.6,36.478521999118584,34.62459589916266,-2.3999999999999995,43.95356195172688,41.635883854140545
3570,-0.6,36.478521999118584,34.62459589916266,-1.7999999999999998,42.03390254326358,39.8422074161004
3572,-0.6,36.478521999118584,34.62459589916266,-0.0,33.892099873753,32.19749488006535
3577,-0.6,34.95860943054777,33.18067895902038,-0.0,33.892099873753,32.19749488006535
3589,-32.199999999999996,32.411197964803485,29.18063806656332,-0.0,33.892099873753,32.19749488006535
3606,-32.199999999999996,32.411197964803485,29.18063806656332,-0.0,33.892099873753,32.19749488006535
3617,-32.199999999999996,34.38214695247765,31.053039604853765,-0.0,33.892099873753,32.19749488006535
3619,-31.599999999999998,36.15035500224511,32.762837252132854,-0.0,33.892099873753,32.19749488006535
3620,-31.599999999999998,36.15035500224511,32.762837252132854,-0.0,31.79130251204314,30.201737386440982
3621,-31.599999999999998,36.15035500224511,32.762837252132854,-0.0,31.79130251204314,30.201737386440982
3641,-16.599999999999998,40.007025748332,37.1766744609154,-0.0,31.79130251204314,30.201737386440982
3643,-16.84,39.69475501528465,36.86801726452042,-0.56,31.79130251204314,30.173737386440983
3646,-22.345454545454547,39.69475501528465,36.59274453724769,-10.054545454545455,32.5736128569415,30.44220494136716
3663,-22.345454545454547,39.69475501528465,36.59274453724769,-10.054545454545455,32.5736128569415,30.44220494136716
3674,-22.345454545454547,39.69475501528465,36.59274453724769,-10.054545454545455,32.5736128569415,30.44220494136716
3677,-6.725,39.426804717757385,37.11921448186952,-9.875,32.5736128569415,30.45118221409443
3692,-6.725,39.426804717757385,37.11921448186952,-9.875,32.5736128569415,30.45118221409443
3695,-6.545454545454546,43.738002005407026,41.22382917786395,-10.054545454545455,32.5736128569415,30.44220494136716
3697,-0.8,45.567334238607444,43.24896752667708,-0.0,32.5736128569415,30.94493221409443
3701,-0.8,49.57953768808228,47.06056080367817,-0.0,32.5736128569415,30.94493221409443
3710,-0.8,49.57953768808228,47.06056080367817,-0.0,31.79130251204314,30.201737386440982
3711,-1.0666666666666667,43.89488326014332,41.64680576380282,-0.5333333333333333,31.79130251204314,30.175070719774315
3715,-1.0666666666666667,43.89488326014332,41.64680576380282,-0.5333333333333333,31.79130251204314,30.175070719774315
3721,-0.0,40.28856924957216,38.27414078709356,-0.0,31.79130251204314,30.201737386440982
3733,-0.0,40.08363632367877,38.07945450749483,-0.0,31.79130251204314,30.201737386440982
3735,-0.0,43.13746150409338,40.980588428888716,-0.0,31.79130251204314,30.201737386440982
3744,-7.022222222222222,43.13746150409338,40.62947731777761,-8.777777777777779,31.493329534767796,29.47977416914052
3749,-7.022222222222222,43.13746150409338,40.62947731777761,-8.777777777777779,31.493329534767796,29.47977416914052
3765,-7.113131313131312,41.01428561368907,38.60791476734805,-8.886868686868686,31.493329534767796,29.474319623685975
3767,-7.113131313131312,41.01428561368907,38.60791476734805,-8.886868686868686,31.493329534767796,29.474319623685975
3771,-22.91313131313131,40.26327688594754,37.1044564759936,-8.886868686868686,31.493329534767796,29.474319623685975
3824,-22.91313131313131,40.26327688594754,37.1044564759936,-8.886868686868686,39.89177182256152,37.45283979709002
3833,-22.91313131313131,40.26327688594754,37.1044564759936,-8.886868686868686,39.89177182256152,37.45283979709002
3837,-24.13055555555556,38.32495444547573,35.20217894542417,-9.269444444444444,39.89177182256152,37.43371100921123
3838,-24.13055555555556,38.32495444547573,35.20217894542417,-9.269444444444444,39.89177182256152,37.43371100921123
3849,-24.13055555555556,40.91391389953941,37.66169042678466,-9.269444444444444,39.89177182256152,37.43371100921123
3851,-31.599999999999998,36.49190220053404,33.087307090507345,-0.0,39.89177182256152,37.89718323143345
3853,-31.599999999999998,36.49190220053404,33.087307090507345,-0.0,39.89177182256152,37.89718323143345
3857,-31.599999999999998,36.49190220053404,33.087307090507345,-0.0,39.89177182256152,37.89718323143345
3860,-31.599999999999998,36.49190220053404,33.087307090507345,-0.0,38.181016099002605,36.27196529405248
3870,-31.599999999999998,36.49190220053404,33.087307090507345,-0.0,38.181016099002605,36.27196529405248
3875,-31.599999999999998,36.49190220053404,33.087307090507345,-0.0,38.181016099002605,36.27196529405248
3886,-39.983376623376635,36.49190220053404,32.66813825933851,-9.216623376623376,37.31520829810205,34.98861671436578
3887,-39.983376623376635,36.49190220053404,32.66813825933851,-9.216623376623376,37.31520829810205,34.98861671436578
3891,-39.983376623376635,38.704332223075646,34.76994678075304,-9.216623376623376,37.31520829810205,34.98861671436578
3892,-31.599999999999998,38.704332223075646,35.18911561192187,-0.0,39.11046267061725,37.15493953708639
3899,-31.599999999999998,38.704332223075646,35.18911561192187,-0.0,39.11046267061725,37.15493953708639
3922,-31.599999999999998,38.704332223075646,35.18911561192187,-0.0,39.11046267061725,37.15493953708639
3927,-6.8,38.75601314902889,36.47821249157745,-0.0,39.11046267061725,37.15493953708639
3943,-6.8,36.33641634328678,34.17959552612245,-0.0,39.11046267061725,37.15493953708639
3960,-6.8,36.33641634328678,34.17959552612245,-0.0,36.07966870520478,34.275685269944546
3962,-7.22,36.33641634328678,34.15859552612245,-0.78,36.05580121634935,34.214011155531885
